GSM,748,1,25,2712,0,-56.1295,-34.8224,6703,21,1,1414175488,1735278842,0
GSM,748,1,25,3413,0,-56.1383,-34.8269,8822,26,1,1414175488,1734072117,0
GSM,748,1,25,5742,0,-56.0955,-34.821,5477,26,1,1414175488,1741416702,0
GSM,748,1,25,8432,0,-56.1428,-34.8613,4944,24,1,1414175488,1747467763,0
GSM,748,1,27,1311,0,-55.8972,-34.6858,25866,27,1,1414175488,1745646067,0
GSM,748,1,27,1595,0,-56.0438,-34.6769,16184,23,1,1413387525,1749535194,0
GSM,748,1,27,2946,0,-55.9848,-34.7096,20621,22,1,1413387464,1745815713,0
GSM,748,1,31,16,0,-55.8028,-34.7203,17435,23,1,1414175488,1749535114,0
GSM,748,1,31,3291,0,-55.652,-34.7514,3580,23,1,1412833579,1735366626,0
GSM,748,1,41,1563,0,-55.8525,-34.3371,29416,27,1,1414175489,1740206868,0
GSM,748,1,41,1582,0,-55.8394,-34.3598,20123,24,1,1414175489,1744090289,0
GSM,748,1,41,2481,0,-55.8928,-34.3272,15299,23,1,1414175489,1744090295,0
GSM,748,1,42,4202,0,-56.29,-34.5357,6450,21,1,1414175489,1743483450,0
GSM,748,1,9,602,0,-56.1967,-34.8766,2230,25,1,1414175486,1741501565,0
GSM,748,1,9,653,0,-56.2001,-34.8852,8485,25,1,1414175486,1735108218,0
GSM,748,1,10,641,0,-56.1535,-34.8783,1441,21,1,1411654734,1741416721,0
GSM,748,1,10,643,0,-56.1663,-34.8813,6240,23,1,1414175486,1741416723,0
GSM,748,1,23,8481,0,-56.1899,-34.9013,6201,50,1,1414175487,1735366680,0
GSM,748,1,25,5741,0,-56.0884,-34.8047,5523,26,1,1414175488,1741416702,0
GSM,748,1,26,50152,0,-56.2517,-34.867,5868,22,1,1414175488,1747467766,0
GSM,748,1,27,5181,0,-56.0866,-34.7575,8315,24,1,1414175488,1745904340,0
GSM,748,1,27,5182,0,-56.1146,-34.7908,5053,22,1,1414175488,1745904358,0
GSM,748,1,31,13,0,-55.7909,-34.7434,16542,22,1,1414175488,1742970859,0
GSM,748,1,31,2256,0,-55.5817,-34.7647,11296,26,1,1414175488,1739687229,0
GSM,748,1,41,1561,0,-55.8497,-34.2632,16759,23,1,1414175489,1739947388,0
GSM,748,1,9,651,0,-56.1772,-34.8906,2604,24,1,1414175486,1734849344,0
GSM,748,1,9,5772,0,-56.1761,-34.8718,2664,26,1,1414175486,1747467743,0
GSM,748,1,11,553,0,-56.1622,-34.8976,1806,23,1,1414175486,1737352106,0
